"Barahona_acteon" "Barahona_vertumno" "Bocangel_leandro" "Carrillo_acis" "Cetina_amorpsique" "Espinosa_genil" "Gongora_piramotisbe" "Gongora_polifemo" "Hurtadodemendoza_fabulaadonis" "Jauregui_orfeo" "Lope_andromeda" "Lope_circe" "Lope_filomenaprimera" "Lope_filomenasegunda" "Lope_rosa" "Montalban_orfeo" "Polo_fabapolodafne" "Polo_fabpansiringa" "Quevedo_apolo" "Soto_fragmentosadonis" "Soto_rayosfaeton" "Villamediana_apolodafne" "Villamediana_europa" "Villamediana_faeton" "Villamediana_fenix"
"trae" 0 0 0 0 0.172314761631246 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.033107101473266 0.0160758781448437 0 0 0 0
"trágica" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0143437724121444 0.0114665749340672 0.0268781077812122 0.0181884321571481 0.0253549695740365 0 0 0 0 0 0 0 0 0
"triunfante" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0.00845165652467884 0 0 0.192307692307692 0.016553550736633 0 0.0521467060664001 0 0.00899847026005579 0.033921302578019
"troyano" 0 0 0 0 0 0 0 0 0 0 0 0.0430313172364332 0 0 0 0.00845165652467884 0 0 0 0 0 0 0 0.00899847026005579 0
"última" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0.0095625149414296 0 0.0268781077812122 0 0 0.0316656111462951 0 0 0 0 0 0 0.0359938810402232 0
"única" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0 0 0.0181884321571481 0.0169033130493577 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"veloces" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.048227634434531 0 0 0 0
"vencedora" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0.0169033130493577 0 0 0 0.016553550736633 0 0.0173822353554667 0.0248015873015873 0 0.101763907734057
"vengado" 0 0 0 0 0 0 0 0 0 0 0 0.0286875448242888 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"virginal" 0.0425079702444208 0.0361532899493854 0.0184842883548983 0 0 0.0650195058517555 0 0 0.0190005700171005 0.0109793588054458 0 0 0.0343997248022016 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"vital" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0.0201816347124117 0 0 0 0 0 0 0 0 0 0 0.0347644707109334 0 0.0359938810402232 0.101763907734057
"viven" 0 0.0361532899493854 0 0 0 0.0650195058517555 0 0 0 0 0.0201816347124117 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0 0 0.118203309692671 0 0 0 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"volador" 0 0 0 0 0.114876507754164 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0.0082767753683165 0 0.0173822353554667 0 0.0269954107801674 0.101763907734057
"yugo" 0 0 0 0 0.0574382538770821 0 0.0448631673396142 0.0616903146206046 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.0082767753683165 0 0.0173822353554667 0.0496031746031746 0.0179969405201116 0
"zafir" 0 0 0.0369685767097967 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.0169033130493577 0 0 0 0.0248303261049495 0 0 0 0.0179969405201116 0.033921302578019
"abierto" 0 0 0.0184842883548983 0 0 0 0 0 0.038001140034201 0.0329380764163373 0 0 0 0 0 0 0 0.0591016548463357 0 0 0.0160758781448437 0 0 0.00899847026005579 0
"alzó" 0.0425079702444208 0 0 0 0 0 0 0 0.0570017100513015 0.0109793588054458 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"amargo" 0 0 0.0184842883548983 0.0608642726719416 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0 0.0695289414218669 0 0.0269954107801674 0
"ámbar" 0.0212539851222104 0 0.0184842883548983 0 0 0.0650195058517555 0 0.0308451573103023 0 0 0 0.0047812574707148 0.0114665749340672 0 0 0.00845165652467884 0 0.0591016548463357 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"ansí" 0 0.108459869848156 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0134390538906061 0 0 0 0 0 0.033107101473266 0 0 0 0 0
"antigua" 0 0.0361532899493854 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0.0181884321571481 0 0 0 0 0.016553550736633 0 0 0 0 0.101763907734057
"antiguo" 0 0 0.0369685767097967 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0 0 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"aplica" 0 0 0.0369685767097967 0 0 0 0 0 0 0.0329380764163373 0 0 0 0 0 0.00845165652467884 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0.033921302578019
"armento" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0.124007936507937 0.0359938810402232 0
"áspera" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0.0316656111462951 0 0 0.0082767753683165 0 0 0 0 0
"atado" 0.0212539851222104 0 0 0.0608642726719416 0 0 0 0 0 0 0 0.0143437724121444 0 0 0 0.0169033130493577 0 0 0 0 0 0.0173822353554667 0.0496031746031746 0 0
"atroces" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0.0201816347124117 0.0143437724121444 0 0 0 0 0 0 0 0 0.0241138172172655 0 0 0.00899847026005579 0
"aumenta" 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0.0191250298828592 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0 0
"avaro" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0.033107101473266 0 0.0173822353554667 0 0.00899847026005579 0
"avisa" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0.016553550736633 0.00803793907242183 0 0 0.00899847026005579 0
"bajel" 0 0 0.0184842883548983 0 0 0 0.0448631673396142 0.0308451573103023 0 0.0219587176108915 0 0 0.0114665749340672 0 0 0 0 0 0 0 0 0 0.0496031746031746 0.0179969405201116 0
"bosques" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0219587176108915 0 0.0047812574707148 0.0343997248022016 0 0.0181884321571481 0 0 0 0 0 0.0160758781448437 0 0 0 0
"bozo" 0 0 0.0184842883548983 0 0 0 0.0448631673396142 0.0308451573103023 0 0 0.0403632694248234 0.0047812574707148 0.0114665749340672 0 0 0 0 0.0591016548463357 0 0.016553550736633 0 0 0 0 0
"breves" 0 0 0 0 0 0 0 0 0 0 0 0 0.0229331498681344 0.0268781077812122 0.0181884321571481 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0.0173822353554667 0 0 0
"buscando" 0.0212539851222104 0 0 0 0.114876507754164 0 0 0 0 0 0 0 0.0114665749340672 0 0 0.00845165652467884 0.0316656111462951 0 0 0.016553550736633 0 0 0.0248015873015873 0 0.033921302578019
"buscar" 0.0212539851222104 0 0.0184842883548983 0 0.0574382538770821 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0.00899847026005579 0.067842605156038
"buscó" 0.0212539851222104 0 0.055452865064695 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0 0.0181884321571481 0 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0
"cabo" 0.0212539851222104 0 0 0 0 0 0 0 0.0570017100513015 0 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0.0591016548463357 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"cama" 0 0 0 0 0 0 0 0.0616903146206046 0 0 0.0403632694248234 0.0047812574707148 0 0.0403171616718183 0 0 0 0 0 0 0.00803793907242183 0 0 0 0.033921302578019
"campaña" 0 0 0 0 0 0 0 0 0.038001140034201 0 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0.0241138172172655 0 0 0.0269954107801674 0
"ciprés" 0 0 0 0.121728545343883 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0.0169033130493577 0 0 0 0.016553550736633 0 0.0173822353554667 0 0.00899847026005579 0
"coche" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126662444585181 0 0 0.016553550736633 0.0241138172172655 0 0 0 0
"compostura" 0 0 0 0 0 0 0 0 0 0 0 0.023906287353574 0 0 0 0.0253549695740365 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"concede" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0329380764163373 0 0.0047812574707148 0 0.0268781077812122 0 0 0 0 0 0 0 0.0347644707109334 0 0.00899847026005579 0
"confianza" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0.0229331498681344 0 0 0 0 0 0 0.0082767753683165 0.0241138172172655 0 0 0.00899847026005579 0
"confiesa" 0 0 0 0.0608642726719416 0 0 0 0 0.0190005700171005 0 0 0 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0.0248303261049495 0.0241138172172655 0 0 0 0
"conoce" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0.0181884321571481 0 0.0316656111462951 0 0 0.0082767753683165 0.00803793907242183 0.0173822353554667 0.0248015873015873 0.00899847026005579 0
"coros" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0.0047812574707148 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0.0241138172172655 0 0 0.0269954107801674 0
"corresponde" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0.0248303261049495 0 0.0173822353554667 0 0.00899847026005579 0
"cualquier" 0 0.0361532899493854 0 0 0.0574382538770821 0 0.0448631673396142 0 0.0570017100513015 0 0 0.0047812574707148 0 0 0 0 0.0316656111462951 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"cuán" 0 0.0361532899493854 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0.0169033130493577 0 0 0 0.0248303261049495 0 0 0 0 0
"cuándo" 0 0 0 0 0 0 0.0897263346792284 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0.00845165652467884 0.0316656111462951 0 0 0.0082767753683165 0 0 0 0.00899847026005579 0
"dejaba" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0.0181884321571481 0.0169033130493577 0 0 0 0.0248303261049495 0 0.0173822353554667 0 0 0
"demás" 0.0850159404888417 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"derrama" 0 0.0361532899493854 0.0369685767097967 0 0 0 0 0 0 0.0219587176108915 0 0 0 0 0 0.00845165652467884 0 0 0 0.016553550736633 0 0 0.0248015873015873 0.00899847026005579 0
"desafía" 0 0 0 0.0608642726719416 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0.0082767753683165 0.0241138172172655 0 0 0 0
"desdenes" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0201816347124117 0.0143437724121444 0 0 0 0.00845165652467884 0.0316656111462951 0 0 0 0.00803793907242183 0.0173822353554667 0 0 0
"despreciando" 0 0 0 0 0 0.0650195058517555 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0.0082767753683165 0 0.0173822353554667 0 0.00899847026005579 0
"desventura" 0 0 0 0 0 0 0 0 0 0 0.0403632694248234 0.0095625149414296 0.0114665749340672 0 0 0.0169033130493577 0 0 0 0.0248303261049495 0 0 0 0 0
"desvía" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0191250298828592 0 0 0 0.0169033130493577 0 0 0 0.016553550736633 0 0 0 0 0
"diese" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0.0605449041372351 0.0047812574707148 0 0 0 0.00845165652467884 0.0949968334388854 0 0 0 0.00803793907242183 0 0 0 0
"difunto" 0 0 0.055452865064695 0.0608642726719416 0 0 0.0448631673396142 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"discreta" 0.0425079702444208 0.0361532899493854 0 0.0608642726719416 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"discurre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248303261049495 0.0241138172172655 0.0173822353554667 0.0248015873015873 0.0179969405201116 0
"docto" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0 0 0.0403171616718183 0.0181884321571481 0.0338066260987153 0 0 0 0 0.00803793907242183 0 0 0 0
"doncellas" 0 0 0 0 0.0574382538770821 0.130039011703511 0 0 0.0190005700171005 0 0 0 0.0229331498681344 0 0 0 0 0.0591016548463357 0 0.016553550736633 0.00803793907242183 0 0 0 0
"dosel" 0 0 0 0.121728545343883 0 0 0 0.0616903146206046 0 0 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0.00899847026005579 0.033921302578019
"efetos" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0.00899847026005579 0
"eje" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0.0248303261049495 0.0241138172172655 0 0 0.0269954107801674 0
"elementos" 0 0 0.0184842883548983 0 0 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0.0545652964714442 0.0169033130493577 0 0 0 0 0 0 0 0.00899847026005579 0
"émulo" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0.0359938810402232 0.101763907734057
"enamora" 0.0212539851222104 0 0 0 0 0 0 0 0.0570017100513015 0 0.0201816347124117 0.0095625149414296 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"enamorada" 0 0.0361532899493854 0 0 0 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0.0248303261049495 0 0 0 0 0.033921302578019
"entrar" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0143437724121444 0 0.0134390538906061 0.0545652964714442 0.00845165652467884 0 0 0 0.0082767753683165 0 0 0 0 0
"envidioso" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.0047812574707148 0 0.0403171616718183 0.0363768643142961 0 0 0 0.192307692307692 0 0 0.0173822353554667 0 0 0
"espíritus" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0219587176108915 0 0.0143437724121444 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0 0
"estilo" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0 0.0403171616718183 0 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"famosa" 0.0212539851222104 0 0 0 0 0 0.0448631673396142 0 0 0 0.0403632694248234 0.0095625149414296 0 0.0134390538906061 0.0363768643142961 0.00845165652467884 0 0 0 0 0 0 0 0 0
"fatigas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016553550736633 0.0241138172172655 0.0173822353554667 0.0496031746031746 0.0179969405201116 0
"favonio" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0.0082767753683165 0 0.0521467060664001 0.0248015873015873 0.00899847026005579 0
"fijo" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0 0 0.0134390538906061 0.0181884321571481 0 0 0 0 0 0.0321517562896873 0.0173822353554667 0 0.00899847026005579 0
"florida" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0191250298828592 0 0 0.0181884321571481 0 0 0 0 0.0082767753683165 0 0.0347644707109334 0.0248015873015873 0 0
"fruta" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0.123380629241209 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0 0
"fuegos" 0 0 0 0.0608642726719416 0 0 0 0 0 0.0329380764163373 0 0.0095625149414296 0 0 0.0181884321571481 0 0 0 0 0 0.0241138172172655 0 0 0 0
"funesto" 0 0 0.0369685767097967 0 0 0 0.0448631673396142 0 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0.016553550736633 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0
"furias" 0 0 0.0184842883548983 0 0 0 0 0 0.0190005700171005 0.0219587176108915 0 0.0047812574707148 0 0 0 0.0169033130493577 0 0 0 0 0 0 0 0.0179969405201116 0.033921302578019
"futuros" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0.0201816347124117 0.0143437724121444 0 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0.00899847026005579 0
"galas" 0 0 0.0184842883548983 0.0608642726719416 0 0 0 0 0 0.0329380764163373 0.0201816347124117 0.0047812574707148 0 0 0.0181884321571481 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"gemidos" 0.0212539851222104 0 0 0 0 0 0 0.0616903146206046 0 0.043917435221783 0 0 0 0 0 0 0.0316656111462951 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"gentes" 0.0637619553666312 0 0 0 0.0574382538770821 0 0 0 0.038001140034201 0 0 0 0 0.0134390538906061 0 0 0.0633312222925903 0 0 0 0.00803793907242183 0 0 0 0
"globos" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0.044992351300279 0.033921302578019
"glorioso" 0 0 0 0 0 0 0.0448631673396142 0 0.0190005700171005 0.0329380764163373 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0.067842605156038
"gracias" 0 0.0361532899493854 0 0 0 0 0 0.0308451573103023 0.0190005700171005 0 0.0201816347124117 0 0.0114665749340672 0.0134390538906061 0.0181884321571481 0 0.0633312222925903 0 0 0.0082767753683165 0 0 0 0 0
"habiendo" 0 0 0 0 0.114876507754164 0 0 0 0.0190005700171005 0.0219587176108915 0 0.0143437724121444 0 0 0.0363768643142961 0 0 0 0 0 0 0 0 0 0
"haya" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0.0095625149414296 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0.0160758781448437 0 0 0.00899847026005579 0.033921302578019
"hecha" 0.0425079702444208 0 0 0 0.0574382538770821 0 0 0 0 0 0 0 0 0 0.0181884321571481 0 0.0316656111462951 0 0 0 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0.067842605156038
"hijas" 0 0 0 0 0.0574382538770821 0 0 0.0308451573103023 0 0 0 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0.00803793907242183 0 0 0.0359938810402232 0
"himnos" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0219587176108915 0 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0.033921302578019
"historias" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0 0
"huella" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0.0248303261049495 0.0241138172172655 0 0 0.00899847026005579 0
"huesos" 0 0 0 0 0 0 0.0448631673396142 0.0616903146206046 0.0190005700171005 0 0.0201816347124117 0.0095625149414296 0 0 0 0.00845165652467884 0.0316656111462951 0.0591016548463357 0 0 0 0 0 0 0
"ignorancia" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0.0229331498681344 0.0268781077812122 0 0.0169033130493577 0 0 0 0 0.0241138172172655 0 0 0 0
"indicio" 0 0 0.055452865064695 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0 0 0.0134390538906061 0 0 0 0 0 0.0082767753683165 0.0241138172172655 0 0 0 0
"inútil" 0 0 0.0184842883548983 0 0 0 0 0 0 0.043917435221783 0 0.0047812574707148 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"jarcias" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0286875448242888 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"jüez" 0 0 0 0 0 0 0 0 0 0 0.0403632694248234 0.0047812574707148 0 0.0134390538906061 0.0363768643142961 0 0 0 0 0.033107101473266 0 0 0 0 0
"juntas" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0.016553550736633 0 0 0.0496031746031746 0.00899847026005579 0
"justicia" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0.0047812574707148 0 0.0403171616718183 0.0181884321571481 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0.0179969405201116 0
"juzga" 0 0 0.0369685767097967 0 0 0 0 0 0 0.043917435221783 0 0 0.0229331498681344 0 0 0 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"leda" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0229331498681344 0.0134390538906061 0 0 0 0 0 0 0 0 0.0248015873015873 0.0269954107801674 0
"leonor" 0 0 0 0 0 0 0 0 0 0 0.0403632694248234 0 0.0343997248022016 0.0671952694530305 0 0 0 0 0 0 0 0 0 0 0
"líneas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0.0253549695740365 0 0 0 0 0 0 0 0.0539908215603347 0
"lisis" 0 0 0 0 0 0 0 0 0 0.0768555116381203 0 0.0143437724121444 0 0 0 0 0 0 0 0 0 0 0 0 0
"llegan" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0 0.0268781077812122 0 0 0.0316656111462951 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"llorosa" 0 0 0 0.0608642726719416 0 0 0 0 0 0.0219587176108915 0.0403632694248234 0 0.0458662997362688 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0
"locura" 0 0 0.0184842883548983 0 0 0 0 0 0.0190005700171005 0 0 0.0191250298828592 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"lucero" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0.00845165652467884 0 0.0591016548463357 0 0.033107101473266 0.00803793907242183 0 0 0.0179969405201116 0
"lucientes" 0 0 0 0 0 0.0650195058517555 0 0.0308451573103023 0 0 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0 0 0.0160758781448437 0 0 0.0359938810402232 0
"lustroso" 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0.0403171616718183 0 0.00845165652467884 0 0 0 0.016553550736633 0.0241138172172655 0 0 0 0
"maravilla" 0 0 0 0 0.0574382538770821 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0 0 0.00845165652467884 0.0316656111462951 0 0 0 0.00803793907242183 0 0.0496031746031746 0.0179969405201116 0
"mares" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0 0.0134390538906061 0 0 0 0 0 0.016553550736633 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0
"medusa" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.100908173562059 0.0047812574707148 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0 0
"mérito" 0.0212539851222104 0 0.0924214417744917 0 0 0 0 0 0 0.0329380764163373 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"milagros" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0869111767773336 0 0.0179969405201116 0
"miran" 0 0 0.0369685767097967 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.0095625149414296 0 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"miro" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0.0201816347124117 0.0143437724121444 0 0 0 0.00845165652467884 0 0 0 0 0.0241138172172655 0.0173822353554667 0 0 0
"mostraba" 0.0212539851222104 0 0 0.121728545343883 0 0 0 0 0.0570017100513015 0 0.0201816347124117 0.0047812574707148 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"mueva" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0.0047812574707148 0.0229331498681344 0.0268781077812122 0 0.00845165652467884 0 0 0 0 0 0 0 0.00899847026005579 0
"murió" 0.0212539851222104 0.0361532899493854 0.0184842883548983 0 0 0 0 0 0 0 0 0 0.0114665749340672 0 0.0181884321571481 0.0253549695740365 0 0 0 0 0 0 0 0.00899847026005579 0.033921302578019
"naturales" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0.0248303261049495 0.00803793907242183 0 0 0 0
"nítido" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0 0.0173822353554667 0.0744047619047619 0.044992351300279 0
"obediente" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0 0.0992063492063492 0 0.033921302578019
"ocio" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0.0143437724121444 0 0 0 0 0 0 0 0 0.0160758781448437 0 0.0496031746031746 0 0
"olimpo" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0.0201816347124117 0 0 0 0.0181884321571481 0 0 0 0 0 0 0.0521467060664001 0.0248015873015873 0.0269954107801674 0
"olores" 0.0425079702444208 0 0 0 0.0574382538770821 0 0 0.0308451573103023 0 0 0 0 0 0 0 0 0 0 0 0.016553550736633 0 0.0347644707109334 0 0 0.067842605156038
"palamedes" 0 0 0 0 0 0 0 0 0 0 0 0.047812574707148 0 0 0 0 0 0 0 0 0 0 0 0 0
"par" 0.0212539851222104 0 0 0 0 0.130039011703511 0 0 0.0950028500855026 0 0 0 0 0 0 0 0 0.118203309692671 0 0 0 0 0 0 0
