filename,title,author,pos_trigram,count
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_PRON_VERB,14
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_DET_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_NOUN_CCONJ,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_ADJ_VERB,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_VERB_CCONJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_CCONJ_ADV,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_ADV_DET,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_DET_ADJ,15
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_NOUN_ADJ,10
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_ADJ_NOUN,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_NOUN,13
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_NOUN_VERB,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_VERB_NOUN,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_NOUN_DET,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_AUX_ADP,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_ADP_ADJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADP_ADP,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_ADP_VERB,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_VERB_DET,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_ADP_ADV,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_ADV_ADV,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADV_PRON,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_PRON_VERB,30
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_VERB_ADV,19
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_ADV_PRON,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_PRON_PRON,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PROPN_VERB,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_NOUN_PRON,18
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_VERB_AUX,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_AUX_ADV,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_ADV_ADJ,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADJ_SCONJ,12
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_SCONJ_PRON,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",SCONJ_PRON_VERB,23
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_NOUN_CCONJ,15
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_CCONJ_ADV,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PRON_ADJ,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_ADJ_ADJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADV_PRON,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_ADP_PRON,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_DET,12
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_VERB_SCONJ,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_PROPN_DET,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_DET_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_VERB,24
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_ADP_ADJ,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_CCONJ_ADJ,3
